,Incident Year,Incident Month,Incident Day,Operator ID,Operator,Aircraft,Airport ID,Airport,State,Flight Phase,Visibility,Height,Speed,Distance,Species ID,Species Name,Species Quantity,Flight Impact,incident_date,Birdstrikes_N,name,elevation_ft,municipality,coordinates,long,lat,zipcode,incident_date,prcp,avg_wind_speed
1221,2010,9,22,UPS,UPS AIRLINES,MD-11,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,CLIMB,NIGHT,500.0,200.0,2.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-22,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-09-22,0,39
1222,2010,9,22,BUS,BUSINESS,BEECHCRAFT,KMWH,GRANT COUNTY ARPT,WA,LANDING ROLL,DAY,0.0,60.0,0.0,YH004,HORNED LARK,1,NONE,2010-09-22,9,Grant County International Airport,1189.0,Moses Lake,"-119.3199997, 47.20769882",-119.3199997, 47.20769882,98837,2010-09-22,0,26
1223,2010,9,22,GFT,GULFSTREAM INTL AIRLINES,BE-1900,KTPA,TAMPA INTL,FL,APPROACH,DAY,500.0,116.0,2.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-09-22,86,Tampa International Airport,26.0,Tampa,"-82.533203125, 27.975500106811523",-82.533203125, 27.975500106811523,33607,2010-09-22,0,28
1224,2010,9,23,UPS,UPS AIRLINES,A-300,KPHX,PHOENIX SKY HARBOR INTL ARPT,AZ,APPROACH,NIGHT,6900.0,210.0,25.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-23,88,Phoenix Sky Harbor International Airport,1135.0,Phoenix,"-112.01200103759766, 33.43429946899414",-112.01200103759766, 33.43429946899414,85034,2010-09-23,0,13
1225,2010,9,23,AWE,US AIRWAYS,B-737-300,KORF,NORFOLK INTL,VA,CLIMB,NIGHT,300.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,PRECAUTIONARY LANDING,2010-09-23,49,Norfolk International Airport,26.0,Norfolk,"-76.20120239257812, 36.89459991455078",-76.20120239257812, 36.89459991455078,23502,2010-09-23,0,35
1226,2010,9,23,FDX,FEDEX EXPRESS,B-757-200,KORF,NORFOLK INTL,VA,APPROACH,DAY,20.0,100.0,0.0,J2204,CANADA GOOSE,1,NONE,2010-09-23,49,Norfolk International Airport,26.0,Norfolk,"-76.20120239257812, 36.89459991455078",-76.20120239257812, 36.89459991455078,23502,2010-09-23,0,35
1227,2010,9,23,TRS,AIRTRAN AIRWAYS,B-737-700,KLGA,LA GUARDIA ARPT,NY,APPROACH,NIGHT,1000.0,135.0,3.0,K5114,AMERICAN KESTREL,1,NONE,2010-09-23,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371,2010-09-23,0,34
1228,2010,9,23,AAY,ALLEGIANT AIR,MD-83,KCOS,CITY OF COLORADO SPRINGS MUNI APRT,CO,CLIMB,DAY,20.0,170.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-23,28,City of Colorado Springs Municipal Airport,6187.0,Colorado Springs,"-104.700996, 38.805801",-104.700996, 38.805801,80916,2010-09-23,0,41
1229,2010,9,23,BUS,BUSINESS,B-737-600,KLAS,MC CARRAN INTL ARPT,NV,CLIMB,DAY,300.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-23,39,McCarran International Airport,2181.0,Las Vegas,"-115.1520004, 36.08010101",-115.1520004, 36.08010101,89119,2010-09-23,0,26
1230,2010,9,23,ASA,ALASKA AIRLINES,B-737-900,KSEA,SEATTLE-TACOMA INTL,WA,TAKEOFF RUN,DAY,0.0,170.0,0.0,YI005,BARN SWALLOW,2-10,NONE,2010-09-23,51,Seattle Tacoma International Airport,433.0,Seattle,"-122.308998, 47.449001",-122.308998, 47.449001,98158,2010-09-23,66,31
1231,2010,9,23,BUS,BUSINESS,LEARJET-35,KEAT,PANGBORN MEMORIAL,WA,APPROACH,NIGHT,7500.0,200.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-23,1,Pangborn Memorial Airport,1249.0,Wenatchee,"-120.207000732, 47.3988990784",-120.207000732, 47.3988990784,98802,2010-09-23,0,16
1232,2010,9,23,MES,MESABA AIRLINES,CRJ440,KLAN,CAPITAL REGION INTL ARPT,MI,LANDING ROLL,DAY,0.0,140.0,0.0,ZX3,SPARROW,1,NONE,2010-09-23,13,Capital City Airport,861.0,Lansing,"-84.58740234375, 42.77870178222656",-84.58740234375, 42.77870178222656,48906,2010-09-23,0,49
1233,2010,9,23,GFT,GULFSTREAM INTL AIRLINES,BE-1900,KEYW,KEY WEST INTL ARPT,FL,APPROACH,DAY,10.0,85.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-23,33,Key West International Airport,3.0,Key West,"-81.75959777832031, 24.556100845336914",-81.75959777832031, 24.556100845336914,33040,2010-09-23,53,47
1234,2010,9,23,SWA,SOUTHWEST AIRLINES,B-737-700,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,APPROACH,NIGHT,4500.0,240.0,15.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-23,104,Louis Armstrong New Orleans International Airport,4.0,New Orleans,"-90.25800323486328, 29.99340057373047",-90.25800323486328, 29.99340057373047,70062,2010-09-23,0,32
1235,2010,9,24,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,APPROACH,NIGHT,2500.0,210.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-24,174,Chicago Midway International Airport,620.0,Chicago,"-87.752403, 41.785999",-87.752403, 41.785999,60638,2010-09-24,38,74
1236,2010,9,24,UPS,UPS AIRLINES,A-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,1700.0,170.0,7.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-24,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-09-24,3,54
1237,2010,9,24,SIA,SINGAPORE AIRLINES,B-747-400,KLAX,LOS ANGELES INTL,CA,CLIMB,DAY,100.0,180.0,0.0,NE120,WESTERN GULL,1,NONE,2010-09-24,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-09-24,0,26
1238,2010,9,24,UAL,UNITED AIRLINES,B-757-200,KSFO,SAN FRANCISCO INTL ARPT,CA,APPROACH,NIGHT,100.0,130.0,0.0,R1101,BARN OWL,1,NONE,2010-09-24,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128,2010-09-24,0,27
1239,2010,9,24,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KMSP,MINNEAPOLIS-ST PAUL INTL/WOLD-CHAMBERLAIN ARPT,MN,APPROACH,NIGHT,3500.0,160.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-24,131,Minneapolis-St Paul International/Wold-Chamberlain Airport,841.0,Minneapolis,"-93.221802, 44.882",-93.221802, 44.882,55450,2010-09-24,0,82
1240,2010,9,24,SWA,SOUTHWEST AIRLINES,B-737-700,KDAL,DALLAS LOVE FIELD ARPT,TX,APPROACH,NIGHT,400.0,138.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-24,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-09-24,0,29
1241,2010,9,24,HAL,HAWAIIAN AIR,B-717-200,PHOG,KAHULUI ARPT,HI,LANDING ROLL,DAY,0.0,135.0,0.0,O2211,SPOTTED DOVE,1,NONE,2010-09-24,51,Kahului Airport,54.0,Kahului,"-156.429993, 20.8986",-156.429993, 20.8986,96732,2010-09-24,0,58
1242,2010,9,24,SKW,SKYWEST AIRLINES,CRJ100/200,KMKE,GENERAL MITCHELL INTL,WI,LANDING ROLL,DAY,0.0,120.0,0.0,NE101,HERRING GULL,1,NONE,2010-09-24,104,General Mitchell International Airport,723.0,Milwaukee,"-87.89659881591797, 42.947200775146484",-87.89659881591797, 42.947200775146484,53207,2010-09-24,3,97
1243,2010,9,24,TCF,SHUTTLE AMERICA,EMB-170,KDEN,DENVER INTL AIRPORT,CO,CLIMB,DAY,50.0,200.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-24,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-24,0,35
1244,2010,9,24,FFT,FRONTIER AIRLINES,A-319,KDEN,DENVER INTL AIRPORT,CO,APPROACH,DAY,50.0,145.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-24,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-24,0,35
1245,2010,9,25,AAL,AMERICAN AIRLINES,B-767-200,KLAX,LOS ANGELES INTL,CA,APPROACH,DAY,20.0,140.0,0.0,O2205,MOURNING DOVE,1,NONE,2010-09-25,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-09-25,0,23
1246,2010,9,25,GLA,GREAT LAKES AIRLINES,BE-1900,KMCI,KANSAS CITY INTL,MO,APPROACH,DAY,20.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-25,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153,2010-09-25,79,38
1247,2010,9,25,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,DESCENT,NIGHT,3200.0,250.0,40.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-25,174,Chicago Midway International Airport,620.0,Chicago,"-87.752403, 41.785999",-87.752403, 41.785999,60638,2010-09-25,3,43
1248,2010,9,25,AAL,AMERICAN AIRLINES,MD-82,KMFE,MC ALLEN MILLER INTL,TX,APPROACH,NIGHT,5000.0,250.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-25,31,Mc Allen Miller International Airport,107.0,Mc Allen,"-98.23860168, 26.17580032",-98.23860168, 26.17580032,78503,2010-09-25,33,28
1249,2010,9,25,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,131.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-25,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-25,0,30
1250,2010,9,25,GLA,GREAT LAKES AIRLINES,BE-1900,KDEN,DENVER INTL AIRPORT,CO,APPROACH,DAY,10.0,100.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-25,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-25,0,30
1251,2010,9,25,UAL,UNITED AIRLINES,A-320,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,100.0,0.0,YH004,HORNED LARK,2-10,NONE,2010-09-25,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-25,0,30
1252,2010,9,25,SWA,SOUTHWEST AIRLINES,B-737-300,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,LANDING ROLL,NIGHT,0.0,110.0,0.0,K3302,RED-TAILED HAWK,1,NONE,2010-09-25,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-09-25,0,52
1253,2010,9,25,COA,CONTINENTAL AIRLINES,B-737-800,KIAH,GEORGE BUSH INTERCONTINENTAL/ HOUSTON ARPT,TX,APPROACH,DAY,3000.0,170.0,8.0,UNKBL,UNKNOWN LARGE BIRD,1,NONE,2010-09-25,127,George Bush Intercontinental Houston Airport,97.0,Houston,"-95.34140014648438, 29.984399795532227",-95.34140014648438, 29.984399795532227,77032,2010-09-25,0,17
1254,2010,9,26,SKW,SKYWEST AIRLINES,CRJ100/200,KMAF,MIDLAND INTL,TX,APPROACH,NIGHT,300.0,140.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-26,23,Midland International Airport,2871.0,Midland,"-102.2020034790039, 31.9424991607666",-102.2020034790039, 31.9424991607666,79706,2010-09-26,102,40
1255,2010,9,26,BUS,BUSINESS,BE-400 BJET,KPTK,OAKLAND COUNTY INTL,MI,LANDING ROLL,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-26,10,Oakland County International Airport,980.0,Pontiac,"-83.420097351074, 42.665500640869",-83.420097351074, 42.665500640869,48327,2010-09-26,0,31
1256,2010,9,26,SWA,SOUTHWEST AIRLINES,B-737-700,KMDW,CHICAGO MIDWAY INTL ARPT,IL,CLIMB,NIGHT,1400.0,200.0,2.0,ZS006,OVENBIRD,1,NONE,2010-09-26,174,Chicago Midway International Airport,620.0,Chicago,"-87.752403, 41.785999",-87.752403, 41.785999,60638,2010-09-26,13,53
1257,2010,9,26,1ASQ,ATLANTIC SOUTHEAST,CRJ100/200,KMCI,KANSAS CITY INTL,MO,TAKEOFF RUN,DAY,0.0,80.0,0.0,ZT001,EASTERN MEADOWLARK,1,NONE,2010-09-26,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153,2010-09-26,0,31
1258,2010,9,26,BUS,BUSINESS,C-172,KFCM,FLYING CLOUD ARPT,MN,DESCENT,DAY,3000.0,145.0,14.0,K3313,BROAD-WINGED HAWK,1,PRECAUTIONARY LANDING,2010-09-26,5,Flying Cloud Airport,906.0,Minneapolis,"-93.45709991460001, 44.8272018433",-93.45709991460001, 44.8272018433,55347,2010-09-26,8,18
1259,2010,9,27,FLX,FLIGHT EXPRESS,C-210 CENTUR,KDSM,DES MOINES INTL,IA,APPROACH,NIGHT,30.0,80.0,0.0,ZX3,SPARROW,1,NONE,2010-09-27,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321,2010-09-27,0,29
1260,2010,9,27,TCF,SHUTTLE AMERICA,EMB-170,KLGA,LA GUARDIA ARPT,NY,APPROACH,DAY,50.0,140.0,0.0,YL001,EUROPEAN STARLING,1,NONE,2010-09-27,151,La Guardia Airport,21.0,New York,"-73.872597, 40.777199",-73.872597, 40.777199,11371,2010-09-27,259,61
1261,2010,9,27,SWA,SOUTHWEST AIRLINES,B-737-300,KOKC,WILL ROGERS WORLD ARPT,OK,TAKEOFF RUN,DAY,0.0,130.0,0.0,Y,PERCHING BIRDS,1,NONE,2010-09-27,53,Will Rogers World Airport,1295.0,Oklahoma City,"-97.60070037841797, 35.39310073852539",-97.60070037841797, 35.39310073852539,73159,2010-09-27,0,13
1262,2010,9,27,SWA,SOUTHWEST AIRLINES,B-737-300,KDAL,DALLAS LOVE FIELD ARPT,TX,APPROACH,DAY,5000.0,250.0,15.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-27,171,Dallas Love Field,487.0,Dallas,"-96.851799, 32.847099",-96.851799, 32.847099,75235,2010-09-27,0,29
1263,2010,9,27,BUS,BUSINESS,HAWKER 4000,KFRG,REPUBLIC AIRPORT,NY,LANDING ROLL,DAY,0.0,60.0,0.0,NE101,HERRING GULL,1,NONE,2010-09-27,7,Republic Airport,82.0,Farmingdale,"-73.4133987427, 40.7288017273",-73.4133987427, 40.7288017273,11735,2010-09-27,160,48
1264,2010,9,27,SWA,SOUTHWEST AIRLINES,B-737-700,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,LANDING ROLL,NIGHT,0.0,55.0,0.0,R2009,BARRED OWL,1,NONE,2010-09-27,104,Louis Armstrong New Orleans International Airport,4.0,New Orleans,"-90.25800323486328, 29.99340057373047",-90.25800323486328, 29.99340057373047,70062,2010-09-27,0,45
1265,2010,9,27,JBU,JETBLUE AIRWAYS,EMB-190,KMSY,LOUIE ARMSTRONG NEW ORLEANS INTL ARPT,LA,LANDING ROLL,DAY,0.0,100.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-09-27,104,Louis Armstrong New Orleans International Airport,4.0,New Orleans,"-90.25800323486328, 29.99340057373047",-90.25800323486328, 29.99340057373047,70062,2010-09-27,0,45
1266,2010,9,27,TRS,AIRTRAN AIRWAYS,B-737-700,KATL,HARTSFIELD - JACKSON ATLANTA INTL ARPT,GA,TAKEOFF RUN,NIGHT,0.0,160.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-27,96,Hartsfield Jackson Atlanta International Airport,1026.0,Atlanta,"-84.428101, 33.6367",-84.428101, 33.6367,30337,2010-09-27,58,33
1267,2010,9,27,AAL,AMERICAN AIRLINES,MD-82,KHSV,HUNTSVILLE INTL ARPT-CARL T JONES FIELD,AL,TAKEOFF RUN,DAY,0.0,110.0,0.0,YI,SWALLOW,1,NONE,2010-09-27,16,Huntsville International Carl T Jones Field,629.0,Huntsville,"-86.775100708008, 34.637199401855",-86.775100708008, 34.637199401855,35824,2010-09-27,64,26
1268,2010,9,27,UPS,UPS AIRLINES,B-757-200,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,TAKEOFF RUN,DAY,0.0,130.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-27,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-09-27,0,37
1269,2010,9,27,SWA,SOUTHWEST AIRLINES,B-737-700,KTUL,TULSA INTL,OK,APPROACH,NIGHT,2500.0,150.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-27,56,Tulsa International Airport,677.0,Tulsa,"-95.88809967041016, 36.19839859008789",-95.88809967041016, 36.19839859008789,74115,2010-09-27,0,14
1270,2010,9,28,VRD,VIRGIN AMERICA,A-320,KSFO,SAN FRANCISCO INTL ARPT,CA,LANDING ROLL,NIGHT,0.0,110.0,0.0,R1101,BARN OWL,1,NONE,2010-09-28,155,San Francisco International Airport,13.0,San Francisco,"-122.375, 37.61899948120117",-122.375, 37.61899948120117,94128,2010-09-28,0,29
1271,2010,9,28,QXE,HORIZON AIR,DHC8 DASH 8,KSMF,SACRAMENTO INTL,CA,LANDING ROLL,DAY,0.0,50.0,0.0,ZT002,WESTERN MEADOWLARK,1,NONE,2010-09-28,347,Sacramento International Airport,27.0,Sacramento,"-121.59100341796875, 38.69540023803711",-121.59100341796875, 38.69540023803711,95837,2010-09-28,0,19
1272,2010,9,28,UPS,UPS AIRLINES,B-767-300,KSDF,LOUISVILLE INTL ARPT-STANDIFORD FIELD,KY,APPROACH,NIGHT,3300.0,180.0,13.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-28,444,Louisville Muhammad Ali International Airport,501.0,Louisville,"-85.736, 38.1744",-85.736, 38.1744,40213,2010-09-28,0,14
1273,2010,9,28,SWA,SOUTHWEST AIRLINES,B-737-700,KHOU,WILLIAM P HOBBY ARPT,TX,APPROACH,DAY,2000.0,150.0,6.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-28,210,William P Hobby Airport,46.0,Houston,"-95.27890015, 29.64539909",-95.27890015, 29.64539909,77061,2010-09-28,0,19
1274,2010,9,28,SWA,SOUTHWEST AIRLINES,B-737-300,KSAN,SAN DIEGO INTL,CA,APPROACH,DAY,2000.0,170.0,4.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-28,45,San Diego International Airport,17.0,San Diego,"-117.190002441, 32.7336006165",-117.190002441, 32.7336006165,92101,2010-09-28,0,20
1275,2010,9,28,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,LANDING ROLL,DAY,0.0,95.0,0.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-28,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-28,0,34
1276,2010,9,28,BUS,BUSINESS,C-560,KSMX,SANTA MARIA PUBLIC ARPT/CAPT G ALLAN HANCOCK FIELD,CA,APPROACH,DAY,10.0,120.0,0.0,O22,DOVE,1,NONE,2010-09-28,2,Santa Maria Pub/Capt G Allan Hancock Field,261.0,Santa Maria,"-120.4570007, 34.89889908",-120.4570007, 34.89889908,93455,2010-09-28,0,18
1277,2010,9,28,EGF,AMERICAN EAGLE AIRLINES,CRJ700,KOMA,EPPLEY AIRFIELD,NE,APPROACH,DAY,50.0,130.0,0.0,YI005,BARN SWALLOW,1,NONE,2010-09-28,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110,2010-09-28,0,32
1278,2010,9,29,SWA,SOUTHWEST AIRLINES,B-737-700,KDEN,DENVER INTL AIRPORT,CO,APPROACH,NIGHT,1500.0,150.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-29,322,Denver International Airport,5431.0,Denver,"-104.672996521, 39.861698150635",-104.672996521, 39.861698150635,80249,2010-09-29,0,63
1279,2010,9,29,SWA,SOUTHWEST AIRLINES,B-737-300,KLAX,LOS ANGELES INTL,CA,DESCENT,NIGHT,10400.0,260.0,38.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-29,128,Los Angeles International Airport,125.0,Los Angeles,"-118.407997, 33.942501",-118.407997, 33.942501,90045,2010-09-29,0,26
1280,2010,9,29,JIA,PSA AIRLINES,CRJ100/200,KMOB,MOBILE REGIONAL,AL,APPROACH,DAY,50.0,120.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-29,8,Mobile Regional Airport,219.0,Mobile,"-88.242797851562, 30.691200256348",-88.242797851562, 30.691200256348,36608,2010-09-29,0,29
1281,2010,9,29,FDX,FEDEX EXPRESS,B-727-200,KDSM,DES MOINES INTL,IA,CLIMB,DAY,70.0,170.0,0.0,YL001,EUROPEAN STARLING,11-100,NONE,2010-09-29,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321,2010-09-29,0,39
1282,2010,9,30,CHQ,CHAUTAUQUA AIRLINES,EMB-145,KMKE,GENERAL MITCHELL INTL,WI,CLIMB,NIGHT,5900.0,250.0,6.0,UNKB,UNKNOWN BIRD,1,NONE,2010-09-30,104,General Mitchell International Airport,723.0,Milwaukee,"-87.89659881591797, 42.947200775146484",-87.89659881591797, 42.947200775146484,53207,2010-09-30,0,32
1283,2010,9,30,SWA,SOUTHWEST AIRLINES,B-737-700,KALB,ALBANY INTL,NY,TAKEOFF RUN,DAY,0.0,145.0,0.0,N5104,AMERICAN GOLDEN-PLOVER,2-10,NONE,2010-09-30,37,Albany International Airport,285.0,Albany,"-73.80169677734375, 42.74829864501953",-73.80169677734375, 42.74829864501953,12110,2010-09-30,681,26
1284,2010,9,30,FDX,FEDEX EXPRESS,B-727-200,KCLE,CLEVELAND-HOPKINS INTL ARPT,OH,CLIMB,NIGHT,2200.0,250.0,5.0,UNKBM,UNKNOWN MEDIUM BIRD,1,NONE,2010-09-30,124,Cleveland Hopkins International Airport,791.0,Cleveland,"-81.8498001099, 41.4117012024",-81.8498001099, 41.4117012024,44135,2010-09-30,0,32
1285,2010,9,30,FFT,FRONTIER AIRLINES,A-319,KOMA,EPPLEY AIRFIELD,NE,APPROACH,NIGHT,3000.0,230.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-30,171,Eppley Airfield,984.0,Omaha,"-95.894096, 41.3032",-95.894096, 41.3032,68110,2010-09-30,0,27
1286,2010,9,30,SWA,SOUTHWEST AIRLINES,B-737-300,KAUS,AUSTIN-BERGSTROM INTL,TX,DESCENT,DAY,6000.0,250.0,15.0,UNKB,UNKNOWN BIRD,1,NONE,2010-09-30,213,Austin Bergstrom International Airport,542.0,Austin,"-97.6698989868164, 30.194499969482422",-97.6698989868164, 30.194499969482422,78719,2010-09-30,0,22
1287,2010,9,30,UPS,UPS AIRLINES,B-757-200,KDSM,DES MOINES INTL,IA,APPROACH,NIGHT,1500.0,135.0,1.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-09-30,33,Des Moines International Airport,958.0,Des Moines,"-93.66310119628906, 41.534000396728516",-93.66310119628906, 41.534000396728516,50321,2010-09-30,0,27
1288,2010,10,1,UPS,UPS AIRLINES,A-300,KMEM,MEMPHIS INTL,TN,DESCENT,NIGHT,7700.0,250.0,29.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-10-01,299,Memphis International Airport,341.0,Memphis,"-89.97669982910156, 35.04240036010742",-89.97669982910156, 35.04240036010742,38116,2010-10-01,0,52
1289,2010,10,1,NKS,SPIRIT AIRLINES,A-319,KMYR,MYRTLE BEACH INTL,SC,APPROACH,NIGHT,1500.0,160.0,5.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-10-01,16,Myrtle Beach International Airport,25.0,Myrtle Beach,"-78.9282989502, 33.6796989441",-78.9282989502, 33.6796989441,29577,2010-10-01,0,26
1290,2010,10,1,NKS,SPIRIT AIRLINES,A-319,KMYR,MYRTLE BEACH INTL,SC,APPROACH,NIGHT,3000.0,210.0,10.0,UNKBS,UNKNOWN SMALL BIRD,1,NONE,2010-10-01,16,Myrtle Beach International Airport,25.0,Myrtle Beach,"-78.9282989502, 33.6796989441",-78.9282989502, 33.6796989441,29577,2010-10-01,0,26
1291,2010,10,1,UNK,UNKNOWN,CRJ100/200,KCHS,CHARLESTON AFB/INTL ARPT,SC,LANDING ROLL,DUSK,0.0,80.0,0.0,UNKBS,UNKNOWN SMALL BIRD,2-10,NONE,2010-10-01,28,Charleston Air Force Base-International Airport,46.0,Charleston,"-80.04049683, 32.89860153",-80.04049683, 32.89860153,29404,2010-10-01,0,34
1292,2010,10,1,BUS,BUSINESS,C-172,KCCR,BUCHANAN FIELD ARPT,CA,APPROACH,NIGHT,10.0,100.0,0.0,R,OWLS,1,NONE,2010-10-01,5,Buchanan Field,26.0,Concord,"-122.056999207, 37.9897003174",-122.056999207, 37.9897003174,94520,2010-10-01,0,31
1293,2010,10,1,SWA,SOUTHWEST AIRLINES,B-737-300,KMCI,KANSAS CITY INTL,MO,LANDING ROLL,DAY,0.0,100.0,0.0,N5111,KILLDEER,1,NONE,2010-10-01,151,Kansas City International Airport,1026.0,Kansas City,"-94.713898, 39.2976",-94.713898, 39.2976,64153,2010-10-01,0,23
1294,2010,10,1,BTA,EXPRESSJET (CONTINENTAL EXPRS),EMB-145,KAMA,RICK HUSBAND AMARILLO INTL,TX,LANDING ROLL,NIGHT,0.0,120.0,0.0,R2203,GREAT HORNED OWL,1,NONE,2010-10-01,12,Rick Husband Amarillo International Airport,3607.0,Amarillo,"-101.706001, 35.219398",-101.706001, 35.219398,79111,2010-10-01,0,60
1295,2010,10,1,JIA,PSA AIRLINES,CRJ100/200,KCLT,CHARLOTTE/DOUGLAS INTL ARPT,NC,CLIMB,DUSK,25.0,165.0,0.0,UNKBM,UNKNOWN MEDIUM BIRD,2-10,NONE,2010-10-01,133,Charlotte Douglas International Airport,748.0,Charlotte,"-80.94309997558594, 35.2140007019043",-80.94309997558594, 35.2140007019043,28208,2010-10-01,0,35
